M,n_tasks,algorithm,run,cvr_mean,robust_util_total_mean,util_total_mean,time_mean_ms,time_std_ms,time_p99_ms,time_max_ms,timeout_rate
5,50,EPD-FF,18,0.0420027019420208,0.9033002681515672,0.4432979075113294,2.13269598595798,0.0265289962277882,0.2317350148223341,0.2549998462200165,0.0
5,50,RA-LNS,18,0.0073224221111459,0.9108292236116928,0.4452432205399294,5.503154003527016,3.663068282801895,113.25092994142324,113.2835999596864,1.0
5,50,RG,18,0.0362062177175714,0.9094453577183396,0.4423585127638539,2.229977997951209,0.0481316947290064,0.3928040759637955,0.4625001456588506,0.0
5,50,Std-LNS,18,0.095322422111146,0.9108292236116928,0.4452432205399294,5.227996303350666,3.663068282801895,113.25092994142324,113.2835999596864,1.0
5,50,DG,19,0.0098388006161332,0.8016327414508225,0.3842003116302846,2.0842390046454966,0.017291324609527,0.1375059993006289,0.1381000038236379,0.0
5,50,EPD-FF,19,0.0278114269631297,0.7822806775413151,0.3834563742731736,2.122412994969636,0.025720861338344,0.2067430596798659,0.2308001276105642,0.0
5,50,RA-LNS,19,-0.0036160341222922,0.7971733498318594,0.390485162150096,5.663991011679158,3.5606726490735694,115.1573911937885,115.94849987886846,1.0
5,50,RG,19,-0.0005703835768787,0.7946277437295444,0.3864793747292749,2.228524988051504,0.053286334257916,0.4500899347476662,0.459000002592802,0.0
5,50,Std-LNS,19,0.0843839658777078,0.7971733498318594,0.390485162150096,5.380791461095201,3.5606726490735694,115.1573911937885,115.94849987886846,1.0
5,50,DG,20,0.2259794982084805,1.0406573383279427,0.5063991863857358,2.0811560032889247,0.015659292469149,0.1329279644414782,0.1356999855488538,0.0
5,50,EPD-FF,20,0.1630888826343936,1.020925447570272,0.50661576380471,2.146075014490634,0.0284092692465831,0.2341310330666602,0.2569998614490032,0.0
5,50,RA-LNS,20,0.101329585804331,1.046604572989898,0.5138785010456077,4.8993550054728985,3.5787693994611547,112.57638809271158,114.9610998108983,1.0
5,50,RG,20,0.1958501006093891,1.0337738606621456,0.508526740517447,2.2220639982260764,0.0452204164544646,0.3741390421055264,0.5066997837275267,0.0
5,50,Std-LNS,20,0.1893295858043311,1.046604572989898,0.5138785010456077,4.654387255199254,3.5787693994611547,112.57638809271158,114.9610998108983,1.0
5,50,DG,21,0.133367699506346,0.9830359250558348,0.4703383742275586,2.0810730108059943,0.0164487264909571,0.1353199826553464,0.1372999977320432,0.0
5,50,EPD-FF,21,0.1084985083028427,0.9599259986221292,0.4751250922364878,2.1458080182783306,0.0338115604115438,0.2427171007730068,0.2642001491039991,0.0
5,50,RA-LNS,21,0.0458120509100624,0.974287914101982,0.4741478759751543,5.258855996653438,3.889065503591736,113.52846393594518,113.87140001170336,1.0
5,50,RG,21,0.0970176281408187,0.9710485627547394,0.4696009161792883,2.224027989897877,0.0402794628938575,0.3689529001712799,0.3742000553756952,0.0
5,50,Std-LNS,21,0.1338120509100624,0.974287914101982,0.4741478759751543,4.995913196820766,3.889065503591736,113.52846393594518,113.87140001170336,1.0
5,50,DG,22,0.1456438633712118,0.9906587195370812,0.4771528362119847,2.0813749758526683,0.0160214139820667,0.1322090742178261,0.1330999657511711,0.0
5,50,EPD-FF,22,0.0910213340838728,0.9650114319082482,0.4749938431644658,2.1443050079979,0.025571130013013,0.2203651634044945,0.2268000971525907,0.0
5,50,RA-LNS,22,0.0586162981786324,0.9903208033716356,0.4857541754128804,5.420266995206475,3.664508688030974,115.33683798741548,115.43960007838903,1.0
5,50,RG,22,0.1024969702528707,0.9796360371640556,0.4795166830439059,2.2215300034731627,0.0372354959843612,0.368097007740289,0.3776999656111002,0.0
5,50,Std-LNS,22,0.1466162981786325,0.9903208033716356,0.4857541754128804,5.149253645446152,3.664508688030974,115.33683798741548,115.43960007838903,1.0
5,50,DG,23,0.1709285758769725,1.0146184842119157,0.4869955315445904,2.0815740088000894,0.0152553803560666,0.1398680172860623,0.1565001439303159,0.0
5,50,EPD-FF,23,0.1051332395159019,0.9913841585154906,0.4825802557690808,2.145526975393296,0.0298556967357286,0.2397199627012015,0.2516000531613827,0.0
5,50,RA-LNS,23,0.0697034025989357,1.017049524735736,0.4888098906758353,5.0939579983242,3.3063440990850563,111.32683807285504,112.89480002596974,1.0
5,50,RG,23,0.1410381054478121,1.009524475955888,0.4869020997297553,2.225823004730046,0.0545163918493737,0.3842768887989231,0.5304999649524689,0.0
5,50,Std-LNS,23,0.1577034025989357,1.017049524735736,0.4888098906758353,4.83926009840799,3.3063440990850563,111.32683807285504,112.89480002596974,1.0
5,50,DG,24,0.1007765769730587,0.940687298380431,0.4494020891406864,2.081159002147615,0.0157210675068495,0.1298040547408164,0.1499999780207872,0.0
5,50,EPD-FF,24,0.0574480157613285,0.9163298893803656,0.4459853989989646,2.1363109867088497,0.028773760967513,0.2341011492535473,0.2639000304043293,0.0
5,50,RA-LNS,24,0.0232944134998027,0.9382942586975358,0.451930275186752,5.534095000475645,3.536728861565261,112.33172912849112,112.74049989879131,1.0
5,50,RG,24,0.0628042445123454,0.9347410598213524,0.4482875196800902,2.228854001034051,0.0480678388846001,0.3763439552858472,0.3806999884545803,0.0
5,50,Std-LNS,24,0.1112944134998027,0.9382942586975358,0.451930275186752,5.257390250451863,3.536728861565261,112.33172912849112,112.74049989879131,1.0
5,50,DG,25,0.047260175124659,0.8888981513801326,0.4240203106864801,2.078235992696136,0.0118585725636271,0.1279651559889316,0.1343998592346906,0.0
5,50,EPD-FF,25,0.0341451168027019,0.8639864095499945,0.4277405308518823,2.130031993612647,0.0241785803214777,0.2095270808786153,0.2121999859809875,0.0
5,50,RA-LNS,25,0.0021402387690625,0.8796653528538134,0.430527842017519,4.990837015211582,3.618616588571346,114.2740900372155,114.44139992818236,1.0
5,50,RG,25,0.0209940780912304,0.8792202434018214,0.4274974621722641,2.2258470095694065,0.0452658766266613,0.377644188702107,0.47109997831285,0.0
5,50,Std-LNS,25,0.0901402387690626,0.8796653528538134,0.430527842017519,4.741295164451003,3.618616588571346,114.2740900372155,114.44139992818236,1.0
5,50,DG,26,0.1693766176611017,1.012459769319808,0.4859598816128215,2.0820270041003823,0.0183138759210951,0.1378908846527339,0.1666999887675047,0.0
5,50,EPD-FF,26,0.1161973543484378,0.994347113927768,0.4847940362525063,2.150515993591398,0.0345185147983946,0.2471450157463552,0.2812999300658703,0.0
5,50,RA-LNS,26,0.07198438339738,1.0125632182072422,0.4904330063152053,5.157751990482197,3.400547363615016,112.29550003539772,113.39440010488032,1.0
5,50,RG,26,0.1240428578799223,1.0037117326144789,0.4873899983202867,2.2204800117760897,0.0352256159133352,0.3528020065277816,0.382700003683567,0.0
5,50,Std-LNS,26,0.1599843833973801,1.0125632182072422,0.4904330063152053,4.899864390958087,3.400547363615016,112.29550003539772,113.39440010488032,1.0
5,50,DG,27,0.1675282179882669,1.0088851865310324,0.4900711031904089,2.082753994502127,0.0233748661351118,0.1420980249531573,0.2607000060379505,0.0
5,50,EPD-FF,27,0.1045935265972418,0.9904920234894032,0.4834432481340958,2.1477290084585547,0.0387767868574787,0.3015998494811358,0.3312998451292515,0.0
5,50,RA-LNS,27,0.0744550187790657,1.0097173010170453,0.4965109848558925,4.6467920090072,3.394940820224753,110.41569500463083,111.97940004058182,1.0
5,50,RG,27,0.1243771906189627,1.001087268121839,0.4918062501377697,2.217217004392296,0.0349013250006484,0.3378531243652107,0.3728000447154045,0.0
5,50,Std-LNS,27,0.1624550187790658,1.0097173010170453,0.4965109848558925,4.41445240855684,3.394940820224753,110.41569500463083,111.97940004058182,1.0
5,50,DG,28,0.2188125900430546,1.0357078032647702,0.4963378199770389,2.0794130004942417,0.0141045662182324,0.1366438786499202,0.1410001423209905,0.0
5,50,EPD-FF,28,0.1475483253588516,1.0149204323674168,0.5000318817715713,2.1654119859449565,0.0396139753460152,0.267353050876409,0.3121998161077499,0.0
5,50,RA-LNS,28,0.0947685623840869,1.041758159125546,0.5006493930199203,4.908637979533523,3.6717907065935904,114.5775668253191,117.30669997632504,1.0
5,50,RG,28,0.1720010318911699,1.028949665422732,0.4956396420923382,2.228072004392743,0.0584791244523508,0.3614120511338131,0.6695000920444727,0.0
5,50,Std-LNS,28,0.182768562384087,1.041758159125546,0.5006493930199203,4.663206080556847,3.6717907065935904,114.5775668253191,117.30669997632504,1.0
5,50,DG,29,0.0661452397065477,0.9164814502554062,0.4413983327519503,2.078476006165147,0.0112293151812235,0.1261929119937122,0.135399866849184,0.0
5,50,EPD-FF,29,0.0427011539544047,0.9034379045872292,0.4449348507019109,2.134258004836738,0.0239724778323154,0.2186700329184532,0.225599855184555,0.0
5,50,RA-LNS,29,0.0121201704871995,0.9116825025355936,0.4438495403285335,5.488846993539482,3.83071830106962,113.72204503044486,113.82550001144408,1.0
5,50,RG,29,0.0411654866800046,0.910788695514062,0.4425478635566006,2.228705001063645,0.0490916781917436,0.3806050959974531,0.4602998960763216,0.0
5,50,Std-LNS,29,0.1001201704871996,0.9116825025355936,0.4438495403285335,5.214404643862508,3.83071830106962,113.72204503044486,113.82550001144408,1.0
10,100,DG,0,0.1339736666666667,0.9763411364578726,0.4692280635247625,2.170838984195143,0.0362170207567467,0.2511421637609601,0.2552999649196863,0.0
10,100,EPD-FF,0,0.0830993333333333,0.948569613489488,0.4714379733064928,2.410940011497587,0.0701350049920916,0.681823175400496,0.7731998339295387,0.0
10,100,RA-LNS,0,0.04872325,0.9681898274594138,0.4767018461752434,5.852920985780656,4.812051537429946,121.96340884780513,126.0629000607878,1.0
10,100,RG,0,0.0995883333333332,0.9580188182550708,0.4743682104292967,2.444080005399883,0.081754072543692,0.740423153620214,0.8912000339478254,0.0
10,100,Std-LNS,0,0.14172325,0.9681898274594138,0.4767018461752434,5.560274936491624,4.812051537429946,121.96340884780513,126.0629000607878,1.0
10,100,DG,1,0.1540136666666667,0.9841605100351692,0.4712514689510172,2.1628610072657466,0.0291245272276834,0.2636221423745156,0.2856000792235136,0.0
10,100,EPD-FF,1,0.0982493333333333,0.9607919117551154,0.4696416075776236,2.4134470084682107,0.0762081268191466,0.6923800287768248,0.7597000803798437,0.0
10,100,RA-LNS,1,0.05666825,0.9802850389598436,0.4755196374798316,6.213374026119723,6.065360083796894,125.32061402220285,134.06369998119771,1.0
10,100,RG,1,0.1132083333333332,0.9679932286798508,0.4731255080237676,2.454414994455874,0.0772523633869429,0.7324271020479501,0.7449998520314693,0.0
10,100,Std-LNS,1,0.14966825,0.9802850389598436,0.4755196374798316,5.902705324813737,6.065360083796894,125.32061402220285,134.06369998119771,1.0
10,100,DG,2,0.0384236666666667,0.8579533119369112,0.4086182868148642,2.161163995508105,0.0313950070661152,0.2585639851167802,0.3441001754254102,0.0
10,100,EPD-FF,2,0.0493593333333333,0.8060100077818768,0.4060581907272469,2.3651700098998845,0.0683312337642356,0.57244693627581,0.5771000869572163,0.0
10,100,RA-LNS,2,0.02253825,0.8502188695721964,0.4125364932783693,7.988046007230878,6.079428888938866,123.66937485523523,125.51819998770952,1.0
10,100,RG,2,0.0394683333333333,0.8458690822860058,0.4104609062502977,2.4403029824607074,0.0733915987675602,0.7233778038062156,0.750900013372302,0.0
10,100,Std-LNS,2,0.11553825,0.8502188695721964,0.4125364932783693,7.588643706869334,6.079428888938866,123.66937485523523,125.51819998770952,1.0
10,100,DG,3,0.1039236666666665,0.9439846996372132,0.4513909219345504,2.158776002936065,0.0275259607706939,0.2639498002827167,0.2689000684767961,0.0
10,100,EPD-FF,3,0.0639993333333333,0.9148933514811414,0.4478707435504422,2.392935008276254,0.0716191032557075,0.6502650561742487,0.6962998304516077,0.0
10,100,RA-LNS,3,0.03596825,0.9369381258057752,0.4568514634268017,6.644647992216036,5.435814165479085,122.23220608429985,122.56939988583326,1.0
10,100,RG,3,0.0756283333333333,0.9299393200856572,0.4547629173366296,2.444264004472643,0.0840770230740799,0.7353511266410351,0.7404000498354435,0.0
10,100,Std-LNS,3,0.12896825,0.9369381258057752,0.4568514634268017,6.312415592605234,5.435814165479085,122.23220608429985,122.56939988583326,1.0
10,100,DG,4,0.2240336666666667,1.035451597393879,0.4968136276106061,2.161364001687616,0.0305447596788284,0.2623790199868381,0.2702001947909593,0.0
10,100,EPD-FF,4,0.1515193333333332,1.011907978296743,0.494545186296472,2.4422800126485527,0.0711500838694924,0.7060590176843109,0.7515000179409981,0.0
10,100,RA-LNS,4,0.0899107499999999,1.0388004317063686,0.5024204643170403,5.586026986129582,3.913252834092969,115.93098407145592,119.23599988222122,1.0
10,100,RG,4,0.1764383333333333,1.019720101406654,0.499666460345304,2.4312509880401194,0.0635642840253713,0.6998120853677394,0.7505000103265047,0.0
10,100,Std-LNS,4,0.1829107499999999,1.0388004317063686,0.5024204643170403,5.306725636823103,3.913252834092969,115.93098407145592,119.23599988222122,1.0
10,100,DG,5,0.1409536666666667,0.9793146225273052,0.4722315070846373,2.161252000834793,0.0314464579315157,0.2512590447440747,0.3164999652653932,0.0
10,100,EPD-FF,5,0.0795393333333333,0.9570561036113904,0.4709961663815719,2.4198970086872578,0.0722374458293235,0.6189510528929535,0.6735001225024462,0.0
10,100,RA-LNS,5,0.04728325,0.973536996338706,0.4750638266681211,5.898718002717942,5.285972978603822,120.70485814008862,121.98769999668002,1.0
10,100,RG,5,0.1035983333333333,0.9638277926214992,0.4727788349509205,2.451518995687365,0.0869124776887873,0.7421119464561343,0.7432999555021524,0.0
10,100,Std-LNS,5,0.14028325,0.973536996338706,0.4750638266681211,5.603782102582045,5.285972978603822,120.70485814008862,121.98769999668002,1.0
10,100,DG,6,0.0544136666666667,0.8843591615154643,0.4216821475095883,2.1583910128101707,0.0271672821247211,0.2512780460529032,0.3184000961482525,0.0
10,100,EPD-FF,6,0.0498193333333333,0.8424313780809392,0.4126105422531123,2.3735579922795296,0.0698281573062312,0.5659850011579692,0.5743999499827623,0.0
10,100,RA-LNS,6,0.02429075,0.8759124977043268,0.4276661721212955,6.685935012064874,6.793795501556539,125.6164309266024,137.64799991622567,1.0
10,100,RG,6,0.0467483333333333,0.8714224745207,0.4254753600307373,2.465144996996969,0.1044616305558362,0.7927228673361242,0.7949999999254942,0.0
10,100,Std-LNS,6,0.11729075,0.8759124977043268,0.4276661721212955,6.351638261461631,6.793795501556539,125.6164309266024,137.64799991622567,1.0
10,100,DG,7,0.1407436666666667,0.9737673474432862,0.4685095480942566,2.161264985799789,0.0319527819780785,0.2668690471909944,0.3430000506341457,0.0
10,100,EPD-FF,7,0.0848693333333333,0.9491833524315552,0.4712335391179372,2.426520996261388,0.0954436579858928,0.7808630028739576,0.8564000017940998,0.0
10,100,RA-LNS,7,0.0513657499999999,0.971294238928242,0.4720779997912829,5.679520014673486,4.395418899549546,119.24424414290117,119.70400018617512,1.0
10,100,RG,7,0.1099183333333333,0.9619559121000856,0.4705653275863287,2.4611410084180534,0.1004139345382307,0.7436561700887991,0.9967000223696232,0.0
10,100,Std-LNS,7,0.1443657499999999,0.971294238928242,0.4720779997912829,5.395544013939811,4.395418899549546,119.24424414290117,119.70400018617512,1.0
10,100,DG,8,0.1048036666666666,0.9489851891967231,0.4550502829983284,2.166864993516356,0.0347592574633755,0.2826210530474784,0.3243000246584415,0.0
10,100,EPD-FF,8,0.0664793333333333,0.919685412690181,0.4620965549305904,2.410537989810109,0.0673488703443916,0.671208987478167,0.7117001805454493,0.0
10,100,RA-LNS,8,0.03862575,0.9399252813843324,0.4610530550749685,6.520368992350996,5.3219700850118405,122.22094187280165,124.23479999415576,1.0
10,100,RG,8,0.0771383333333333,0.9322948007071798,0.4585567108090692,2.4862410156056285,0.116926695595606,0.8025359292514631,0.9645000100135804,0.0
10,100,Std-LNS,8,0.13162575,0.9399252813843324,0.4610530550749685,6.194350542733447,5.3219700850118405,122.22094187280165,124.23479999415576,1.0
10,100,DG,9,0.1529136666666667,0.9852612993670152,0.4735806227382906,2.1612299866974354,0.0274687844717213,0.2581988717429341,0.2779001370072365,0.0
10,100,EPD-FF,9,0.0952293333333333,0.963508315327982,0.4700630017701361,2.429035993292928,0.0910817352719682,0.7710059313103558,0.8012999314814806,0.0
10,100,RA-LNS,9,0.05735075,0.982164219991226,0.478136758111393,4.866169001907124,4.4275951068994015,119.1457760706544,119.85619994811714,1.0
